dataset,q_id,method,transformation_type,original_query,variation,valid,follow_category
antique,4400543,WordSwapEmbedding,synonym,why do some animals always have more than one baby   some animals don t,why do some animal always have more than one baby   some animals don t,True,True
antique,4450252,WordSwapEmbedding,synonym,what are the causes of college dropouts,what are the causes of academics dropouts,True,True
antique,461995,WordSwapEmbedding,synonym,why does my congregation complain about lenght of my  90 minute sermons,why does my congregation complain about lenght of my  90 minute speeches,True,True
antique,485408,WordSwapEmbedding,synonym,what can i do tonight,what can i do sunday,False,False
antique,489705,WordSwapEmbedding,synonym,what are some unwritten rules while using a urinal,what are some unwritten regs while using a urinal,True,False
antique,511835,WordSwapEmbedding,synonym,how and why did the roman empire fell apart,how and why did the roman empire decreased apart,False,False
antique,514804,WordSwapEmbedding,synonym,why isn t there any military bases in the state of mississippi,why isn t there any military groundwork in the state of mississippi,True,False
antique,544869,WordSwapEmbedding,synonym,why is it so easy to be bad,why is it so easy to be rotten,True,False
antique,546552,WordSwapEmbedding,synonym,if jimmy hoffa is found on the farm  how will it change american culture,if jimmy hoffa is found on the farm  how will it change american civilisations,True,False
antique,566364,WordSwapEmbedding,synonym,what are caskets its so amazing how they are made,what are caskets its so spectacular how they are made,True,True
antique,595342,WordSwapEmbedding,synonym,what is there to expect when you turn 17,what is there to expects when you turn 17,True,True
antique,643630,WordSwapEmbedding,synonym,how do you keep your parents from divorcing,how do you keep your parenting from divorcing,True,False
antique,66151,WordSwapEmbedding,synonym,why does the it seem the u s  has more serial killers than other countries,why does the it seem the u s  has more serial assassins than other countries,True,True
antique,684633,WordSwapEmbedding,synonym,what s the best asian and why,what s the best asia and why,False,False
antique,727663,WordSwapEmbedding,synonym,why do pigs wallow in mud,why do pigs bath in mud,True,True
antique,752633,WordSwapEmbedding,synonym,how  did you do  when there  was a bomb  while  you were  shopping  in  new york,how  did you do  when there  was a explosions  while  you were  shopping  in  new york,True,True
antique,763189,WordSwapEmbedding,synonym,why was  wearing the colour green considered a sign of madness,why was  wearing the colour green considered a sign of insanity,True,True
antique,772988,WordSwapEmbedding,synonym,what is the difference between dressing and stuffing,what is the difference between seasoning and stuffing,True,False
antique,844617,WordSwapEmbedding,synonym,how are dna and rna similar,how are dna and rna analogue,True,False
antique,884643,WordSwapEmbedding,synonym,in the constellation lyra  why are some of the stars labeled with the roman alphabet,in the constellation lyra  why are some of the superstar labeled with the roman alphabet,False,False
antique,913424,WordSwapEmbedding,synonym,why do i black out while i am driving,why do i black out while i am motorists,True,True
antique,929821,WordSwapEmbedding,synonym,why do guys sniff their underwear,why do grooms sniff their underwear,False,False
antique,937635,WordSwapEmbedding,synonym,why do they put braille on a drive through atm,why do they put braille on a driving through atm,True,True
antique,94629,WordSwapEmbedding,synonym,why receptors are good drug target,why receptors are buena drug target,False,False
antique,961127,WordSwapEmbedding,synonym,why do we put up with the heresies of science,why do we put up with the heresies of scientifically,False,False
antique,963523,WordSwapEmbedding,synonym,how to get mythral shards on kingdom hearts 2,how to gets mythral shards on kingdom hearts 2,True,True
antique,98438,WordSwapEmbedding,synonym,where can i find a simplified explanation of how to use commas properly,where can i find a simplified explanation of how to use commas adequately,True,True
antique,986260,WordSwapEmbedding,synonym,what is currently the meaning of life,what is currently the meaning of living,True,True
antique,993601,WordSwapEmbedding,synonym,why were black women abused sexually after the abolition of slavery in the us in 1865,why were black women abused sexually after the eradication of slavery in the us in 1865,True,True
antique,1016750,WordSwapWordNet,synonym,how do i erase all the contacts in my lg 6100 verizon phone at once,how do i erase all the contacts in my lg 6100 verizon earpiece at once,False,False
antique,103298,WordSwapWordNet,synonym,why precisely is foreign food considered ethnic,why precisely is extraneous food considered ethnic,False,False
antique,1034050,WordSwapWordNet,synonym,why does the earth keep getting hotter and hotter every year,why does the earth keep capture hotter and hotter every year,False,False
antique,1037897,WordSwapWordNet,synonym,why doesn t salt lake city have its own sub category,why doesn t salt lake city have its own pigboat category,False,False
antique,1051346,WordSwapWordNet,synonym,why is it when people cross the street they do not look to see if traffic is coming,why is it when people cross the street they do not flavour to see if traffic is coming,False,False
antique,1097878,WordSwapWordNet,synonym,how to become smart,how to become ache,False,False
antique,1107012,WordSwapWordNet,synonym,what does north by north west mean,what does northerly by north west mean,True,False
antique,1144768,WordSwapWordNet,synonym,what is dark energy,what is wickedness energy,False,False
antique,1158088,WordSwapWordNet,synonym,why my neighbor s dog doesn t bark,why my neighbor s frank doesn t bark,False,False
antique,11706,WordSwapWordNet,synonym,why not legalize  and tax prostitution,why not decriminalise  and tax prostitution,True,True
antique,1184520,WordSwapWordNet,synonym,why be an  a theist,why be an  a theistical,True,True
antique,1188438,WordSwapWordNet,synonym,why is there a fence runiing on the sides of the freeway in the middle of the desert up and over rough terrain,why is there a fence runiing on the position of the throughway in the middle of the desert up and over rough terrain,True,False
antique,1191621,WordSwapWordNet,synonym,how can some one so negative go to hevan  if there is one,how can some one so negative offer to hevan  if there is one,False,False
antique,1211877,WordSwapWordNet,synonym,how does playing pool deal with science,how does represent pool deal with science,False,False
antique,1246269,WordSwapWordNet,synonym,how does a pardon work,how does a excuse work,True,False
antique,1251077,WordSwapWordNet,synonym,what is the term  take hight road  mean,what is the term  issue hight road  mean,False,False
antique,126182,WordSwapWordNet,synonym,how can i find out if i have a warrant without paying a fee,how can i happen out if i have a warrant without paying a fee,False,False
antique,1289770,WordSwapWordNet,synonym,what is the definition of answer,what is the definition of solvent,False,False
antique,1295284,WordSwapWordNet,synonym,how can we solve a problem,how can we solve a job,False,False
antique,1321784,WordSwapWordNet,synonym,how do blackberry s recognize that they are in their holster,how do blackberry s agnize that they are in their holster,False,False
antique,1341602,WordSwapWordNet,synonym,what are some common causes of my cat s eye to be watery and drip clear fluid,what are some common causes of my cat s eye to be watery and drip make fluid,True,False
antique,1398838,WordSwapWordNet,synonym,what does  crunching numbers  mean,what does  bray numbers  mean,False,False
antique,1423289,WordSwapWordNet,synonym,why does my nextel turn off by itself,why does my nextel bend off by itself,False,False
antique,1440810,WordSwapWordNet,synonym,what is the difference between hotmail and hotmale,what is the deviation between hotmail and hotmale,True,False
antique,1443637,WordSwapWordNet,synonym,how do you find info about a house s history that isn t  historical,how do you regain info about a house s history that isn t  historical,True,False
antique,1450678,WordSwapWordNet,synonym,why is my wang so enormous,why is my wang so tremendous,True,False
antique,1458676,WordSwapWordNet,synonym,why do criminals go back to the scene of the crime,why do criminals fail back to the scene of the crime,False,False
antique,1467322,WordSwapWordNet,synonym,why do i keep coming on here asking stupid questions that dont really matter pray tell,why do i keep coming on here asking stupid questions that dont really matter pray order,True,False
antique,1471877,WordSwapWordNet,synonym,why metals prices are getting all time high,why metals prices are produce all time high,False,False
antique,1485589,WordSwapWordNet,synonym,how sun rises,how sun ascend,True,True
antique,1495234,WordSwapWordNet,synonym,how do you use  incognito  in a sentence,how do you role  incognito  in a sentence,False,False
antique,1512776,WordSwapWordNet,synonym,why can t i post to a finance message board,why can t i post to a finance message card,False,False
antique,1514356,WordSwapWordNet,synonym,why am i so sleepy even though i had a goodnights sleep,why am i so sleepy tied though i had a goodnights sleep,False,False
antique,1536937,WordSwapWordNet,synonym,why is there chinese chartacters but then you can spell them out in english i e    wei  ni how ma  vs the,why is there formosan chartacters but then you can spell them out in english i tocopherol    wei  ni how ma  vs the,False,False
